"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"779","4.023233","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-50 dBm","-86 dBm","36 dB","Beacon frame, SN=1818, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"836","4.330365","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-51 dBm","-86 dBm","35 dB","Beacon frame, SN=1821, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"860","4.432777","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-49 dBm","-86 dBm","37 dB","Beacon frame, SN=1822, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"877","4.535149","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-49 dBm","-86 dBm","37 dB","Beacon frame, SN=1823, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"892","4.637561","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-86 dBm","86 dB","Beacon frame, SN=1824, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"920","4.740018","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-52 dBm","-86 dBm","34 dB","Beacon frame, SN=1825, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"972","4.945534","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-86 dBm","86 dB","Beacon frame, SN=1827, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"991","5.047194","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-50 dBm","-86 dBm","36 dB","Beacon frame, SN=1828, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1039","5.251984","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-49 dBm","-86 dBm","37 dB","Beacon frame, SN=1830, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1058","5.354367","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-86 dBm","86 dB","Beacon frame, SN=1831, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1081","5.456788","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-50 dBm","-86 dBm","36 dB","Beacon frame, SN=1832, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1093","5.559157","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-50 dBm","-86 dBm","36 dB","Beacon frame, SN=1833, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1107","5.661577","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-49 dBm","-86 dBm","37 dB","Beacon frame, SN=1834, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1174","5.968743","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-51 dBm","-86 dBm","35 dB","Beacon frame, SN=1837, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1191","6.071128","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-86 dBm","33 dB","Beacon frame, SN=1838, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1250","6.378341","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-86 dBm","86 dB","Beacon frame, SN=1841, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1267","6.480762","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-51 dBm","-86 dBm","35 dB","Beacon frame, SN=1842, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1283","6.583229","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-86 dBm","86 dB","Beacon frame, SN=1843, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1297","6.685551","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-52 dBm","-86 dBm","34 dB","Beacon frame, SN=1844, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1313","6.787986","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-86 dBm","33 dB","Beacon frame, SN=1845, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1343","6.992757","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-86 dBm","31 dB","Beacon frame, SN=1847, FN=0, Flags=........C, BI=100, SSID=""Z5319476""[Malformed Packet]"
"1359","7.095232","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-86 dBm","86 dB","Beacon frame, SN=1848, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1368","7.197627","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-50 dBm","-86 dBm","36 dB","Beacon frame, SN=1849, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1384","7.299897","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-86 dBm","33 dB","Beacon frame, SN=1850, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1403","7.402300","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-86 dBm","33 dB","Beacon frame, SN=1851, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1507","7.917234","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-86 dBm","33 dB","Beacon frame, SN=1856, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1523","8.016787","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-51 dBm","-86 dBm","35 dB","Beacon frame, SN=1857, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1544","8.119138","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-86 dBm","86 dB","Beacon frame, SN=1858, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1564","8.221537","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1859, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1582","8.323941","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1860, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1618","8.528749","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-52 dBm","-84 dBm","32 dB","Beacon frame, SN=1862, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1637","8.631200","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1863, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1686","8.835925","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1865, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1697","8.938299","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-84 dBm","31 dB","Beacon frame, SN=1866, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1722","9.040735","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-84 dBm","30 dB","Beacon frame, SN=1867, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1742","9.143212","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-56 dBm","-84 dBm","28 dB","Beacon frame, SN=1868, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1765","9.245552","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1869, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1810","9.450344","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-84 dBm","30 dB","Beacon frame, SN=1871, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1838","9.552731","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-84 dBm","30 dB","Beacon frame, SN=1872, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1863","9.655107","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-58 dBm","-84 dBm","26 dB","Beacon frame, SN=1873, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1909","9.859913","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-84 dBm","31 dB","Beacon frame, SN=1875, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1967","10.167091","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-49 dBm","-84 dBm","35 dB","Beacon frame, SN=1878, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"1996","10.269541","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-61 dBm","-84 dBm","23 dB","Beacon frame, SN=1879, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2013","10.371885","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-51 dBm","-84 dBm","33 dB","Beacon frame, SN=1880, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2034","10.474339","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-51 dBm","-84 dBm","33 dB","Beacon frame, SN=1881, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2106","10.781492","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-49 dBm","-84 dBm","35 dB","Beacon frame, SN=1884, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2131","10.883888","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-50 dBm","-84 dBm","34 dB","Beacon frame, SN=1885, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2149","10.986286","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-51 dBm","-84 dBm","33 dB","Beacon frame, SN=1886, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2177","11.093777","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1887, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2206","11.191113","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-84 dBm","29 dB","Beacon frame, SN=1888, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2224","11.293807","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1889, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2266","11.498306","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-52 dBm","-84 dBm","32 dB","Beacon frame, SN=1891, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2299","11.703682","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-59 dBm","-84 dBm","25 dB","Beacon frame, SN=1893, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2319","11.805626","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1894, FN=0, Flags=........C, BI=100, SSID=""Z5319476""[Malformed Packet]"
"2339","11.907902","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-84 dBm","29 dB","Beacon frame, SN=1895, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2391","12.215113","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-84 dBm","30 dB","Beacon frame, SN=1898, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2404","12.317489","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-84 dBm","31 dB","Beacon frame, SN=1899, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2418","12.419910","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1900, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2435","12.522270","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-84 dBm","30 dB","Beacon frame, SN=1901, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2465","12.727105","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-84 dBm","30 dB","Beacon frame, SN=1903, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2482","12.829486","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-84 dBm","30 dB","Beacon frame, SN=1904, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2566","13.239086","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-52 dBm","-84 dBm","32 dB","Beacon frame, SN=1908, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2585","13.341504","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-52 dBm","-84 dBm","32 dB","Beacon frame, SN=1909, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2605","13.444062","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-56 dBm","-84 dBm","28 dB","Beacon frame, SN=1910, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2628","13.546275","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-51 dBm","-84 dBm","33 dB","Beacon frame, SN=1911, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2652","13.648643","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-84 dBm","29 dB","Beacon frame, SN=1912, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2672","13.751078","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-57 dBm","-84 dBm","27 dB","Beacon frame, SN=1913, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2704","13.853453","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-84 dBm","31 dB","Beacon frame, SN=1914, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2749","14.058302","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1916, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2766","14.160620","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-84 dBm","29 dB","Beacon frame, SN=1917, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2786","14.263101","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-84 dBm","29 dB","Beacon frame, SN=1918, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2823","14.467835","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-56 dBm","-84 dBm","28 dB","Beacon frame, SN=1920, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2838","14.570287","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-56 dBm","-84 dBm","28 dB","Beacon frame, SN=1921, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2848","14.672682","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-84 dBm","31 dB","Beacon frame, SN=1922, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2868","14.775092","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1923, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2925","15.082282","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-56 dBm","-84 dBm","28 dB","Beacon frame, SN=1926, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"2979","15.389654","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-84 dBm","29 dB","Beacon frame, SN=1929, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3000","15.491868","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-52 dBm","-84 dBm","32 dB","Beacon frame, SN=1930, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3021","15.594264","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-52 dBm","-84 dBm","32 dB","Beacon frame, SN=1931, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3069","15.799045","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-84 dBm","31 dB","Beacon frame, SN=1933, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3101","15.901470","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-84 dBm","30 dB","Beacon frame, SN=1934, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3144","16.106360","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-84 dBm","30 dB","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3171","16.208685","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-52 dBm","-84 dBm","32 dB","Beacon frame, SN=1937, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3188","16.311021","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-84 dBm","31 dB","Beacon frame, SN=1938, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3210","16.413454","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-84 dBm","31 dB","Beacon frame, SN=1939, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3237","16.618181","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-84 dBm","29 dB","Beacon frame, SN=1941, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3263","16.823018","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-84 dBm","84 dB","Beacon frame, SN=1943, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3277","16.925409","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-84 dBm","31 dB","Beacon frame, SN=1944, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3320","17.130205","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-84 dBm","29 dB","Beacon frame, SN=1946, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3379","17.437415","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-86 dBm","86 dB","Beacon frame, SN=1949, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3476","17.847002","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-52 dBm","-86 dBm","34 dB","Beacon frame, SN=1953, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3536","18.154182","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-86 dBm","32 dB","Beacon frame, SN=1956, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3597","18.461420","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-86 dBm","31 dB","Beacon frame, SN=1959, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3616","18.563799","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-53 dBm","-86 dBm","33 dB","Beacon frame, SN=1960, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3631","18.666197","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-54 dBm","-86 dBm","32 dB","Beacon frame, SN=1961, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3648","18.768729","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","0 dBm","-86 dBm","86 dB","Beacon frame, SN=1962, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3666","18.870975","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-56 dBm","-86 dBm","30 dB","Beacon frame, SN=1963, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3705","19.075809","5e:dd:03:31:69:b5","ff:ff:ff:ff:ff:ff","802.11","290","-55 dBm","-86 dBm","31 dB","Beacon frame, SN=1965, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
